RawText,WikidataID,Class,PredictedClass,ConfidenceScore
Fund,Q4201895,INSTITUTION,,0.0
February,Q109,PERIOD,,0.0
February 2016,Q20020135,PERIOD,,0.0
Christine,Q250123,PERSON,,0.0
Christine Lagarde,Q484605,PERSON,,0.0
Lagarde,Q21949,PERSON,,0.0
managing,Q2920921,PERSON,,0.0
managing director,Q484876,PERSON,,0.0
director,Q2526255,PERSON,,0.0
International,Q1072012,PERSON,,0.0
International Monetary Fund,Q7804,PERSON,,0.0
Monetary,Q1368,PERSON,,0.0
Fund,Q4201895,PERSON,,0.0
British,Q145,NATIONAL,,0.0
Leave,Q2493418,ORGANISATION,,0.0
Priti,Q3418761,PERSON,,0.0
Priti Patel,Q575733,PERSON,,0.0
Patel,Q35571410,PERSON,,0.0
IMF,Q7804,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
IMF,Q7804,INSTITUTION,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
October,Q124,PERIOD,,0.0
October 2015,Q18890007,PERIOD,,0.0
United,Q174769,PERSON,,0.0
United States,Q30,PERSON,,0.0
United States Trade Representative,Q1574977,PERSON,,0.0
States,Q30,PERSON,,0.0
Trade,Q601401,PERSON,,0.0
Trade Representative,Q1574977,PERSON,,0.0
Representative,Q11701,PERSON,,0.0
Michael,Q2831,PERSON,,0.0
Michael Froman,Q6830434,PERSON,,0.0
Froman,Q1469810,PERSON,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
FTA,Q848981,ACRONYM,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
The Guardian,Q11148,MEDIA,,0.0
Guardian,Q11148,MEDIA,,0.0
Britain,Q145,LOCATION,,0.0
FTA,Q848981,ACRONYM,,0.0
October,Q124,PERIOD,,0.0
October 2015,Q18890007,PERIOD,,0.0
United,Q174769,PERSON,,0.0
United States,Q30,PERSON,,0.0
United States Ambassador,Q15726790,PERSON,,0.0
States,Q30,PERSON,,0.0
Ambassador,Q121998,PERSON,,0.0
Ambassador to the United Kingdom,Q2841904,PERSON,,0.0
United,Q174769,PERSON,,0.0
United Kingdom,Q145,PERSON,,0.0
Kingdom,Q2667814,PERSON,,0.0
Matthew,Q392302,PERSON,,0.0
Matthew Barzun,Q5566787,PERSON,,0.0
Barzun,Q5566787,PERSON,,0.0
UK,Q145,LOCATION,,0.0
NATO,Q7184,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
British,Q145,PERSON_TYPE,,0.0
US,Q30,LOCATION,,0.0
April,Q118,PERIOD,,0.0
April 2016,Q22295397,PERIOD,,0.0
US Secretaries of the Treasury,Q4215834,TITLE,,0.0
Secretaries,Q83307,TITLE,,0.0
Secretaries of the Treasury,Q4215834,TITLE,,0.0
Treasury,Q578269,TITLE,,0.0
Democratic,Q29552,TITLE,,0.0
Democratic and Republican,Q333034,TITLE,,0.0
Republican,Q29468,TITLE,,0.0
presidents,Q30461,TITLE,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
July,Q121,PERIOD,,0.0
July 2015,Q2002,PERIOD,,0.0
President,Q11696,PERSON,,0.0
President Barack,Q76,PERSON,,0.0
President Barack Obama,Q76,PERSON,,0.0
Barack,Q76,PERSON,,0.0
Barack Obama,Q76,PERSON,,0.0
Obama,Q76,PERSON,,0.0
US,Q30,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Obama,Q76,PERSON,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
World,Q16502,PERIOD,,0.0
World War,Q362,PERIOD,,0.0
World War II,Q362,PERIOD,,0.0
War,Q362,PERIOD,,0.0
II,Q362,PERIOD,,0.0
United,Q174769,LOCATION,,0.0
United Kingdom,Q145,LOCATION,,0.0
Kingdom,Q2667814,LOCATION,,0.0
Obama,Q76,PERSON,,0.0
Republican,Q29468,PERSON,,0.0
Republican Senator,Q66096,PERSON,,0.0
Senator,Q66096,PERSON,,0.0
Senator Ted Cruz,Q2036942,PERSON,,0.0
Ted,Q641760,PERSON,,0.0
Ted Cruz,Q2036942,PERSON,,0.0
Cruz,Q3029006,PERSON,,0.0
British,Q145,NATIONAL,,0.0
president,Q30461,TITLE,,0.0
Britain,Q145,LOCATION,,0.0
America,Q30,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
Republican,Q29468,PERSON_TYPE,,0.0
Donald,Q6550,PERSON,,0.0
Donald Trump,Q22686,PERSON,,0.0
Trump,Q22686,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
Democratic,Q29552,PERSON_TYPE,,0.0
Hillary,Q6294,PERSON,,0.0
Hillary Clinton,Q6294,PERSON,,0.0
Clinton,Q114884,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
October,Q124,PERIOD,,0.0
October 2015,Q18890007,PERIOD,,0.0
Chinese,Q6501380,PERSON,,0.0
Chinese President,Q655407,PERSON,,0.0
President,Q30461,PERSON,,0.0
President Xi,Q15031,PERSON,,0.0
President Xi Jinping,Q15031,PERSON,,0.0
Xi,Q216941,PERSON,,0.0
Xi Jinping,Q15031,PERSON,,0.0
Jinping,Q15031,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
China,Q148,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
China,Q148,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Chinese,Q148,NATIONAL,,0.0
People,Q33659,LOCATION,,0.0
People's Republic,Q465613,LOCATION,,0.0
Republic,Q17167,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
American,Q30,NATIONAL,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
United,Q174769,LOCATION,,0.0
United States,Q30,LOCATION,,0.0
States,Q30,LOCATION,,0.0
February,Q109,PERIOD,,0.0
February 2016,Q20020135,PERIOD,,0.0
finance,Q43015,TITLE,,0.0
finance ministers,Q7614320,TITLE,,0.0
ministers,Q83307,TITLE,,0.0
G20,Q19771,ORGANISATION,,0.0
EU,Q458,INSTITUTION,,0.0
May 2016,Q21030558,PERIOD,,0.0
Australian,Q1318423,PERSON,,0.0
Australian Prime Minister,Q319145,PERSON,,0.0
Prime,Q7243227,PERSON,,0.0
Prime Minister,Q319145,PERSON,,0.0
Prime Minister Malcolm Turnbull,Q927550,PERSON,,0.0
Minister,Q83307,PERSON,,0.0
Malcolm,Q44653,PERSON,,0.0
Malcolm Turnbull,Q927550,PERSON,,0.0
Turnbull,Q927550,PERSON,,0.0
Australia,Q408,LOCATION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
British,Q145,PERSON_TYPE,,0.0
Britain,Q145,LOCATION,,0.0
Australia,Q408,LOCATION,,0.0
Indonesian,Q9240,PERSON,,0.0
Indonesian president,Q11755916,PERSON,,0.0
president,Q30461,PERSON,,0.0
president Joko Widodo,Q3318231,PERSON,,0.0
Joko,Q1702607,PERSON,,0.0
Joko Widodo,Q3318231,PERSON,,0.0
Widodo,Q3318231,PERSON,,0.0
European,Q1464982,NATIONAL,,0.0
Brexit,Q7888194,EVENT,,0.0
Sri,Q2281983,PERSON,,0.0
Sri Lankan,Q2737195,PERSON,,0.0
Sri Lankan Prime Minister,Q1758894,PERSON,,0.0
Lankan,Q6485682,PERSON,,0.0
Prime,Q7243227,PERSON,,0.0
Prime Minister,Q319145,PERSON,,0.0
Minister,Q303618,PERSON,,0.0
Ranil,Q983402,PERSON,,0.0
Ranil Wickremesinghe,Q983402,PERSON,,0.0
Wickremesinghe,Q983402,PERSON,,0.0
Brexit,Q7888194,EVENT,,0.0
Russian,Q49542,PERSON,,0.0
Russian President,Q218295,PERSON,,0.0
President,Q30461,PERSON,,0.0
President Vladimir Putin,Q7747,PERSON,,0.0
Vladimir,Q2684,PERSON,,0.0
Vladimir Putin,Q7747,PERSON,,0.0
Putin,Q7747,PERSON,,0.0
UK,Q145,LOCATION,,0.0
Maria,Q1611054,PERSON,,0.0
Maria Zakharova,Q20812953,PERSON,,0.0
Zakharova,Q2210370,PERSON,,0.0
Russian,Q49542,TITLE,,0.0
Russian foreign ministry,Q789889,TITLE,,0.0
foreign,Q181648,TITLE,,0.0
foreign ministry,Q7330070,TITLE,,0.0
ministry,Q192350,TITLE,,0.0
Russia,Q159,LOCATION,,0.0
Brexit,Q7888194,EVENT,,0.0
November,Q125,PERIOD,,0.0
November 2015,Q20818057,PERIOD,,0.0
Governor,Q132050,PERSON,,0.0
Governor of the Bank,Q2579905,PERSON,,0.0
Governor of the Bank of England,Q2579905,PERSON,,0.0
Bank,Q22687,PERSON,,0.0
Bank of England,Q183231,PERSON,,0.0
England,Q47762,PERSON,,0.0
Mark,Q107388,PERSON,,0.0
Mark Carney,Q192533,PERSON,,0.0
Carney,Q755947,PERSON,,0.0
Bank,Q22687,INSTITUTION,,0.0
Bank of England,Q183231,INSTITUTION,,0.0
England,Q47762,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
British,Q145,PERSON_TYPE,,0.0
EU,Q458,INSTITUTION,,0.0
March,Q173177,PERIOD,,0.0
March 2016,Q22295397,PERIOD,,0.0
Carney,Q755947,PERSON,,0.0
MPs,Q486839,TITLE,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
European,Q35572,INSTITUTION,,0.0
European Monetary Union,Q212141,INSTITUTION,,0.0
Monetary,Q178476,INSTITUTION,,0.0
Monetary Union,Q212141,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
May 2016,Q21030558,PERIOD,,0.0
Carney,Q755947,PERSON,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Iain,Q18336315,PERSON,,0.0
Iain Duncan,Q3147195,PERSON,,0.0
Iain Duncan Smith,Q302486,PERSON,,0.0
Duncan,Q193020,PERSON,,0.0
Duncan Smith,Q7945557,PERSON,,0.0
Smith,Q1158446,PERSON,,0.0
Carney,Q755947,PERSON,,0.0
December,Q126,PERIOD,,0.0
December 2015,Q22087828,PERIOD,,0.0
Bank,Q22687,INSTITUTION,,0.0
Bank of England,Q183231,INSTITUTION,,0.0
England,Q47762,INSTITUTION,,0.0
percent,Q11229,MEASURE,,0.0
percent,Q11229,MEASURE,,0.0
March,Q173177,PERIOD,,0.0
March 2016,Q22295397,PERIOD,,0.0
Nobel,Q7191,AWARD,,0.0
Nobel prize,Q7191,AWARD,,0.0
prize,Q1967845,AWARD,,0.0
Joseph,Q145746,PERSON,,0.0
Joseph Stiglitz,Q18430,PERSON,,0.0
Stiglitz,Q18430,PERSON,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Transatlantic,Q845515,LEGAL,,0.0
Transatlantic Trade,Q10701282,LEGAL,,0.0
Transatlantic Trade and Investment Partnership,Q15466007,LEGAL,,0.0
Trade,Q601401,LEGAL,,0.0
Trade and Investment,Q490513,LEGAL,,0.0
Investment,Q4290,LEGAL,,0.0
Partnership,Q728646,LEGAL,,0.0
TTIP,Q15466007,LEGAL,,0.0
Stiglitz,Q18430,PERSON,,0.0
TTIP,Q15466007,LEGAL,,0.0
asbestos,Q104085,SUBSTANCE,,0.0
tobacco,Q1566,PLANT,,0.0
German,Q183,NATIONAL,,0.0
Clemens,Q473208,PERSON,,0.0
Clemens Fuest,Q100749,PERSON,,0.0
Fuest,Q100749,PERSON,,0.0
liberal,Q6216,CONCEPTUAL,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Netherlands,Q55,LOCATION,,0.0
Czech,Q213,LOCATION,,0.0
Czech Republic,Q213,LOCATION,,0.0
Republic,Q17167,LOCATION,,0.0
Sweden,Q34,LOCATION,,0.0
Denmark,Q35,LOCATION,,0.0
Ireland,Q22890,LOCATION,,0.0
Slovakia,Q214,LOCATION,,0.0
Finland,Q33,LOCATION,,0.0
Estonia,Q191,LOCATION,,0.0
Latvia,Q211,LOCATION,,0.0
Lithuania,Q37,LOCATION,,0.0
European,Q35572,INSTITUTION,,0.0
European Council,Q8886,INSTITUTION,,0.0
Council,Q8886,INSTITUTION,,0.0
dirigiste,Q1227725,CONCEPTUAL,,0.0
protectionist,Q179073,CONCEPTUAL,,0.0
France,Q142,LOCATION,,0.0
Germany,Q183,LOCATION,,0.0
French,Q142,NATIONAL,,0.0
dirigiste,Q1227725,CONCEPTUAL,,0.0
British,Q145,NATIONAL,,0.0
German,Q183,NATIONAL,,0.0
liberal,Q6216,CONCEPTUAL,,0.0
Germany,Q183,LOCATION,,0.0
Britain,Q145,LOCATION,,0.0
dirigiste,Q1227725,LOCATION,,0.0
France,Q142,LOCATION,,0.0
Britain,Q145,LOCATION,,0.0
liberal,Q6216,CONCEPTUAL,,0.0
French,Q142,NATIONAL,,0.0
EU,Q458,INSTITUTION,,0.0
dirigiste,Q1227725,CONCEPTUAL,,0.0
Berlin,Q64,LOCATION,,0.0
Institute,Q1082980,INSTITUTION,,0.0
Institute for Fiscal Studies,Q15588566,INSTITUTION,,0.0
Fiscal,Q187021,INSTITUTION,,0.0
Fiscal Studies,Q5454385,INSTITUTION,,0.0
Studies,Q101965,INSTITUTION,,0.0
May 2016,Q21030558,PERIOD,,0.0
Institute,Q1082980,INSTITUTION,,0.0
Institute for Fiscal Studies,Q15588566,INSTITUTION,,0.0
Fiscal,Q187021,INSTITUTION,,0.0
Fiscal Studies,Q5454385,INSTITUTION,,0.0
Studies,Q101965,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
years,Q577,PERIOD,,0.0
billion,Q16021,MEASURE,,0.0
billion,Q16021,MEASURE,,0.0
head,Q23640,PERSON,,0.0
IFS,Q6020337,PERSON,,0.0
Paul,Q9200,PERSON,,0.0
Paul Johnson,Q45997,PERSON,,0.0
Johnson,Q3523016,PERSON,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Centre,Q6583019,INSTITUTION,,0.0
Centre for Economics and Business Research,Q380062,INSTITUTION,,0.0
Economics,Q8134,INSTITUTION,,0.0
Economics and Business,Q5260106,INSTITUTION,,0.0
Business,Q4830453,INSTITUTION,,0.0
Research,Q42240,INSTITUTION,,0.0
June,Q120,PERIOD,,0.0
June 2016,Q23022546,PERIOD,,0.0
Centre,Q6583019,INSTITUTION,,0.0
Centre for Economics and Business Research,Q380062,INSTITUTION,,0.0
Economics,Q8134,INSTITUTION,,0.0
Economics and Business,Q5260106,INSTITUTION,,0.0
Business,Q4830453,INSTITUTION,,0.0
Research,Q42240,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
World,Q16502,INSTITUTION,,0.0
World Trade,Q4020957,INSTITUTION,,0.0
World Trade Organisation,Q7825,INSTITUTION,,0.0
Trade,Q601401,INSTITUTION,,0.0
Trade Organisation,Q2178147,INSTITUTION,,0.0
Organisation,Q43229,INSTITUTION,,0.0
WTO,Q7825,INSTITUTION,,0.0
Europe,Q46,LOCATION,,0.0
Boris,Q893604,PERSON,,0.0
Boris Johnson,Q180589,PERSON,,0.0
Johnson,Q134183,PERSON,,0.0
Michael,Q2831,PERSON,,0.0
Michael Gove,Q333937,PERSON,,0.0
Gove,Q376004,PERSON,,0.0
Nigel,Q661284,PERSON,,0.0
Nigel Farage,Q318471,PERSON,,0.0
Farage,Q318471,PERSON,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
WTO,Q7825,INSTITUTION,,0.0
cent,Q58093,MEASURE,,0.0
cent,Q58093,MEASURE,,0.0
tobacco,Q1566,PLANT,,0.0
cent,Q58093,MEASURE,,0.0
cent,Q58093,MEASURE,,0.0
Oxford,Q34217,BUSINESS,,0.0
Oxford Economics,Q7115255,BUSINESS,,0.0
Economics,Q8134,BUSINESS,,0.0
Law,Q7748,ORGANISATION,,0.0
Law Society,Q6503534,ORGANISATION,,0.0
Law Society of England,Q7746391,ORGANISATION,,0.0
Law Society of England and Wales,Q7746391,ORGANISATION,,0.0
Society,Q8425,ORGANISATION,,0.0
England,Q21,ORGANISATION,,0.0
England and Wales,Q1156248,ORGANISATION,,0.0
Wales,Q25,ORGANISATION,,0.0
Brexit,Q7888194,EVENT,,0.0
UK,Q145,LOCATION,,0.0
2030,Q12799,PERIOD,,0.0
Law,Q7748,ORGANISATION,,0.0
Law Society,Q6503534,ORGANISATION,,0.0
Society,Q8425,ORGANISATION,,0.0
Brexit,Q7888194,EVENT,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
World,Q16502,PERSON,,0.0
World Pensions Forum,Q2878925,PERSON,,0.0
Pensions,Q156223,PERSON,,0.0
Forum,Q180212,PERSON,,0.0
director,Q2526255,PERSON,,0.0
Nicolas,Q7029481,PERSON,,0.0
Brexit,Q7888194,EVENT,,0.0
EU,Q458,INSTITUTION,,0.0
English,Q1860,NATIONAL,,0.0
British,Q145,INSTITUTION,,0.0
British Parliament,Q11010,INSTITUTION,,0.0
Parliament,Q11010,INSTITUTION,,0.0
tens,Q1184629,MEASURE,,0.0
EU,Q458,INSTITUTION,,0.0
Brussels,Q240,LOCATION,,0.0
transposition,Q815323,CONCEPT,,0.0
EU,Q458,TITLE,,0.0
commissars,Q4229607,TITLE,,0.0
English,Q1860,NATIONAL,,0.0
UK,Q145,LOCATION,,0.0
late,Q217050,PERIOD,,0.0
May 2016,Q21030558,PERIOD,,0.0
EU,Q458,INSTITUTION,,0.0
NHS,Q918396,INSTITUTION,,0.0
Simon,Q741948,PERSON,,0.0
Simon Stevens,Q17020440,PERSON,,0.0
Stevens,Q11109,PERSON,,0.0
head,Q23640,PERSON,,0.0
NHS,Q16251481,PERSON,,0.0
NHS England,Q6954118,PERSON,,0.0
England,Q47762,PERSON,,0.0
May 2016,Q21030558,PERIOD,,0.0
Brexit,Q7888194,EVENT,,0.0
British,Q145,NATIONAL,,0.0
NHS,Q918396,INSTITUTION,,0.0
Three-quarters,Q6583019,MEASURE,,0.0
quarters,Q1150083,MEASURE,,0.0
NHS,Q918396,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
NHS,Q918396,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
April,Q118,PERIOD,,0.0
April 2016,Q22295397,PERIOD,,0.0
NHS,Q918396,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Charity,Q708676,INSTITUTION,,0.0
Charity Commission,Q5074501,INSTITUTION,,0.0
Charity Commission for England and Wales,Q5074501,INSTITUTION,,0.0
Commission,Q8880,INSTITUTION,,0.0
England,Q47762,INSTITUTION,,0.0
England and Wales,Q1156248,INSTITUTION,,0.0
Wales,Q25,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Simon,Q741948,PERSON,,0.0
Simon Wessely,Q15439895,PERSON,,0.0
Wessely,Q2564078,PERSON,,0.0
head,Q3409626,PERSON,,0.0
psychological,Q9418,PERSON,,0.0
psychological medicine,Q199906,PERSON,,0.0
medicine,Q11190,PERSON,,0.0
Institute,Q1664720,PERSON,,0.0
Institute of Psychiatry,Q631045,PERSON,,0.0
Psychiatry,Q7867,PERSON,,0.0
King,Q116,PERSON,,0.0
King's College,Q245247,PERSON,,0.0
King's College London,Q245247,PERSON,,0.0
College,Q189004,PERSON,,0.0
London,Q84,PERSON,,0.0
March,Q173177,PERIOD,,0.0
Cameron,Q977296,PERSON,,0.0
remain,Q21091849,ORGANISATION,,0.0
campaign,Q847301,ORGANISATION,,0.0
June,Q120,PERIOD,,0.0
June 2016,Q23022546,PERIOD,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,LEGAL,,0.0
Common,Q286022,LEGAL,,0.0
Common Fisheries Policy,Q391962,LEGAL,,0.0
Fisheries,Q180538,LEGAL,,0.0
Policy,Q1156854,LEGAL,,0.0
three-quarters,Q6583019,MEASURE,,0.0
quarters,Q1150083,MEASURE,,0.0
EU,Q458,INSTITUTION,,0.0
May 2016,Q21030558,PERIOD,,0.0
The Guardian,Q11148,MEDIA,,0.0
Guardian,Q11148,MEDIA,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
Britain,Q145,LOCATION,,0.0
Europe,Q46,LOCATION,,0.0
David,Q41370,PERSON,,0.0
David Cameron,Q192,PERSON,,0.0
Cameron,Q977296,PERSON,,0.0
EU,Q458,INSTITUTION,,0.0
British,Q145,NATIONAL,,0.0
Institute,Q1082980,INSTITUTION,,0.0
Institute of Economic Affairs,Q1665155,INSTITUTION,,0.0
Economic,Q159810,INSTITUTION,,0.0
Economic Affairs,Q697113,INSTITUTION,,0.0
Affairs,Q28452143,INSTITUTION,,0.0
IEA,Q1665155,INSTITUTION,,0.0
July,Q121,PERIOD,,0.0
July 2013,Q1156325,PERIOD,,0.0
UK,Q145,LOCATION,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
2015,Q2002,EVENT,,0.0
general,Q83460,EVENT,,0.0
general election,Q1076105,EVENT,,0.0
election,Q40231,EVENT,,0.0
Iain,Q1361221,PERSON,,0.0
Mansfield,Q841979,PERSON,,0.0
Cambridge,Q350,INSTITUTION,,0.0
UKTI,Q749840,INSTITUTION,,0.0
Blueprint,Q4930408,CREATION,,0.0
Britain,Q145,CREATION,,0.0
Openness,Q1683540,CREATION,,0.0
Isolation,Q1756228,CREATION,,0.0
Mansfield,Q841979,PERSON,,0.0
United,Q174769,EVENT,,0.0
United Kingdom,Q145,EVENT,,0.0
United Kingdom European Union membership referendum,Q21812812,EVENT,,0.0
Kingdom,Q7269,EVENT,,0.0
European,Q1464982,EVENT,,0.0
European Union,Q458,EVENT,,0.0
European Union membership,Q458,EVENT,,0.0
European Union membership referendum,Q21812812,EVENT,,0.0
Union,Q214102,EVENT,,0.0
Union membership,Q178790,EVENT,,0.0
membership,Q185441,EVENT,,0.0
membership referendum,Q21812812,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
2010,Q1995,PERIOD,,0.0
British,Q145,PERSON_TYPE,,0.0
EU,Q458,INSTITUTION,,0.0
November,Q125,PERIOD,,0.0
November 2012,Q4627431,PERIOD,,0.0
June,Q120,PERIOD,,0.0
June 2015,Q12808193,PERIOD,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
March,Q173177,PERIOD,,0.0
March 2014,Q4030042,PERIOD,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,INSTITUTION,,0.0
UK Government,Q6063,INSTITUTION,,0.0
Government,Q6063,INSTITUTION,,0.0
British,Q145,NATIONAL,,0.0
Britain,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
February,Q109,PERIOD,,0.0
February 2016,Q20020135,PERIOD,,0.0
YouGov,Q1470929,BUSINESS,,0.0
euroscepticism,Q223200,CONCEPT,,0.0
EU,Q458,INSTITUTION,,0.0
euroscepticism,Q223200,CONCEPT,,0.0
Tory,Q3433953,CONCEPTUAL,,0.0
Scotland,Q22,LOCATION,,0.0
Wales,Q25,LOCATION,,0.0
English,Q1860,LOCATION,,0.0
urban,Q702492,LOCATION,,0.0
urban areas,Q702492,LOCATION,,0.0
areas,Q4788507,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
United,Q174769,EVENT,,0.0
United Kingdom,Q145,EVENT,,0.0
United Kingdom European Union membership referendum,Q21812812,EVENT,,0.0
Kingdom,Q7269,EVENT,,0.0
European,Q1464982,EVENT,,0.0
European Union,Q458,EVENT,,0.0
European Union membership,Q458,EVENT,,0.0
European Union membership referendum,Q21812812,EVENT,,0.0
Union,Q214102,EVENT,,0.0
Union membership,Q178790,EVENT,,0.0
membership,Q185441,EVENT,,0.0
membership referendum,Q21812812,EVENT,,0.0
referendum,Q43109,EVENT,,0.0
2016,Q25245,EVENT,,0.0
BBC,Q9531,MEDIA,,0.0
Leave,Q2493418,ORGANISATION,,0.0
Leave campaign,Q22079776,ORGANISATION,,0.0
campaign,Q847301,ORGANISATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
millions,Q38526,MEASURE,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
United,Q174769,LOCATION,,0.0
United Kingdom,Q145,LOCATION,,0.0
Kingdom,Q2667814,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
United,Q174769,LOCATION,,0.0
United Kingdom,Q145,LOCATION,,0.0
Kingdom,Q2667814,LOCATION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
UK,Q145,LOCATION,,0.0
Office,Q182060,INSTITUTION,,0.0
Office for Budget Responsibility,Q7079153,INSTITUTION,,0.0
Budget,Q142538,INSTITUTION,,0.0
Responsibility,Q5190255,INSTITUTION,,0.0
Leave,Q2493418,ORGANISATION,,0.0
Leave campaign,Q22079776,ORGANISATION,,0.0
campaign,Q847301,ORGANISATION,,0.0
British,Q145,NATIONAL,,0.0
Office,Q11255,INSTITUTION,,0.0
Office for National Statistics,Q1334971,INSTITUTION,,0.0
National,Q204716,INSTITUTION,,0.0
National Statistics,Q1334971,INSTITUTION,,0.0
Statistics,Q13415707,INSTITUTION,,0.0
2015,Q2002,PERIOD,,0.0
David,Q41370,PERSON,,0.0
David Cameron,Q192,PERSON,,0.0
Cameron,Q977296,PERSON,,0.0
tens,Q1184629,MEASURE,,0.0
thousands,Q43016,MEASURE,,0.0
EU,Q458,INSTITUTION,,0.0
EU,Q458,INSTITUTION,,0.0
Britain,Q145,LOCATION,,0.0
Rowena,Q2170683,PERSON,,0.0
Mason,Q41726,PERSON,,0.0
The Guardian,Q11148,MEDIA,,0.0
Guardian,Q11148,MEDIA,,0.0
UK,Q145,LOCATION,,0.0
Britons,Q849967,PERSON_TYPE,,0.0
The Times,Q50008,MEDIA,,0.0
Times,Q50008,MEDIA,,0.0
Philip,Q43675,PERSON,,0.0
Philip Collins,Q16190293,PERSON,,0.0
Collins,Q8007001,PERSON,,0.0
European,Q1464982,INSTITUTION,,0.0
European Union,Q458,INSTITUTION,,0.0
Union,Q214102,INSTITUTION,,0.0
Conservative,Q9626,TITLE,,0.0
MEP,Q27169,TITLE,,0.0
Member,Q486839,TITLE,,0.0
Member of the European Parliament,Q27169,TITLE,,0.0
European,Q35572,TITLE,,0.0
European Parliament,Q8889,TITLE,,0.0
Parliament,Q1130737,TITLE,,0.0
South,Q771405,LOCATION,,0.0
South East,Q48015,LOCATION,,0.0
South East England,Q48015,LOCATION,,0.0
East,Q684,LOCATION,,0.0
East England,Q48006,LOCATION,,0.0
England,Q47762,LOCATION,,0.0
Daniel,Q171724,PERSON,,0.0
Daniel Hannan,Q974023,PERSON,,0.0
Hannan,Q630681,PERSON,,0.0
BBC,Q9531,CREATION,,0.0
program,Q40056,CREATION,,0.0
